,platform,year,genre,publisher,na_sales,global_sales
13763,30,2016.0,2,347,0.03,0.04
13764,19,2011.0,1,230,0.0,0.04
13765,16,2008.0,8,445,0.0,0.04
13766,16,2002.0,6,142,0.02,0.04
13767,4,2008.0,3,227,0.0,0.04
13768,4,2009.0,1,347,0.0,0.04
13769,16,2006.0,7,499,0.0,0.04
13770,30,2014.0,0,6,0.0,0.04
13771,2,2014.0,1,212,0.0,0.04
13772,13,2007.0,11,543,0.0,0.04
13773,6,2002.0,10,524,0.03,0.04
13774,4,2009.0,9,524,0.04,0.04
13775,17,2012.0,7,156,0.0,0.04
13776,16,2008.0,0,493,0.02,0.04
13777,4,2010.0,3,565,0.04,0.04
13778,16,2006.0,1,243,0.0,0.04
13779,18,2014.0,11,499,0.03,0.04
13780,16,2003.0,10,275,0.02,0.04
13781,19,2009.0,2,301,0.0,0.04
13782,4,2006.0,3,490,0.0,0.04
13783,6,2003.0,4,53,0.03,0.04
13784,13,2005.0,7,343,0.0,0.04
13785,13,2010.0,11,265,0.03,0.04
13786,17,2012.0,2,89,0.04,0.04
13787,16,2007.0,2,438,0.0,0.04
13788,4,2007.0,3,524,0.0,0.04
13789,17,2016.0,7,464,0.0,0.04
13790,17,2013.0,1,98,0.0,0.04
13791,13,2010.0,1,524,0.0,0.04
13792,19,2011.0,1,263,0.0,0.04
13793,17,2007.0,10,524,0.03,0.04
13794,17,2009.0,11,120,0.0,0.04
13795,29,2006.0,0,493,0.03,0.04
13796,6,2004.0,5,359,0.0,0.04
13797,19,2009.0,0,109,0.04,0.04
13798,19,2009.0,8,110,0.03,0.04
13799,16,2009.0,11,159,0.0,0.04
13800,4,2009.0,5,430,0.04,0.04
13801,4,2007.0,3,347,0.0,0.04
13802,15,1995.0,9,218,0.0,0.04
13803,29,2004.0,3,553,0.03,0.04
13804,19,2011.0,1,230,0.0,0.04
13805,4,2010.0,1,275,0.0,0.04
13806,13,2013.0,0,85,0.0,0.04
13807,26,2010.0,2,347,0.0,0.04
13808,17,2011.0,0,455,0.0,0.04
13809,28,2011.0,2,7,0.02,0.04
13810,26,2010.0,10,528,0.04,0.04
13811,4,2007.0,8,524,0.03,0.04
13812,19,2009.0,7,301,0.0,0.04
13813,4,2008.0,1,347,0.0,0.04
13814,19,2008.0,1,412,0.0,0.04
13815,16,2003.0,2,445,0.02,0.04
13816,16,2004.0,0,445,0.02,0.04
13817,4,2008.0,1,14,0.0,0.04
13818,28,2006.0,5,275,0.04,0.04
13819,6,2003.0,6,53,0.03,0.04
13820,2,2012.0,1,528,0.0,0.04
13821,28,2009.0,6,138,0.0,0.04
13822,4,2009.0,0,53,0.04,0.04
13823,28,2009.0,10,347,0.02,0.04
13824,15,1997.0,11,138,0.02,0.04
13825,13,2014.0,0,275,0.01,0.04
13826,4,2007.0,2,6,0.0,0.04
13827,15,1997.0,0,540,0.02,0.04
13828,6,2002.0,10,524,0.03,0.04
13829,26,2008.0,8,565,0.04,0.04
13830,17,2015.0,0,381,0.0,0.04
13831,13,2010.0,7,138,0.0,0.04
13832,17,2015.0,0,499,0.0,0.04
13833,13,2005.0,9,21,0.01,0.04
13834,17,2009.0,6,481,0.0,0.04
13835,29,2006.0,1,142,0.03,0.04
13836,13,2015.0,9,138,0.0,0.04
13837,21,1995.0,3,454,0.0,0.04
13838,20,2015.0,0,166,0.0,0.04
13839,13,2011.0,9,120,0.02,0.04
13840,4,2005.0,3,347,0.0,0.04
13841,19,2010.0,1,362,0.0,0.04
13842,7,2005.0,2,347,0.03,0.04
13843,16,2010.0,3,493,0.02,0.04
13844,16,2008.0,3,553,0.02,0.04
13845,2,2016.0,1,347,0.0,0.04
13846,15,1999.0,10,275,0.02,0.04
13847,16,2004.0,10,198,0.02,0.04
13848,16,2006.0,11,150,0.01,0.04
13849,13,2006.0,0,543,0.01,0.04
13850,13,2009.0,10,160,0.01,0.04
13851,4,2006.0,10,138,0.03,0.04
13852,13,2007.0,11,487,0.01,0.04
13853,6,2002.0,7,347,0.0,0.04
13854,18,2015.0,7,231,0.0,0.04
13855,15,2001.0,1,241,0.02,0.04
13856,13,2006.0,9,493,0.01,0.04
13857,4,2009.0,5,566,0.03,0.04
13858,30,2015.0,1,6,0.03,0.04
13859,15,1998.0,11,138,0.02,0.04
13860,19,2012.0,0,347,0.0,0.04
13861,6,2001.0,5,420,0.03,0.04
13862,4,2009.0,9,43,0.0,0.04
13863,19,2010.0,7,499,0.0,0.04
13864,20,2015.0,7,154,0.0,0.04
13865,29,2002.0,6,91,0.03,0.04
13866,15,1999.0,5,53,0.02,0.04
13867,2,2015.0,5,273,0.0,0.04
13868,20,2016.0,3,499,0.0,0.04
13869,13,2006.0,11,543,0.0,0.04
13871,30,2016.0,0,242,0.03,0.04
13872,4,2009.0,3,330,0.0,0.04
13873,3,2001.0,0,347,0.0,0.04
13874,13,2007.0,0,138,0.0,0.04
13875,7,2006.0,2,347,0.03,0.04
13876,4,2007.0,3,296,0.04,0.04
13877,26,2010.0,10,565,0.04,0.04
13878,16,2005.0,0,221,0.02,0.04
13879,28,2015.0,0,286,0.0,0.04
13880,26,2009.0,6,565,0.04,0.04
13881,18,2016.0,10,31,0.0,0.04
13882,16,2008.0,1,7,0.0,0.04
13883,17,2009.0,6,70,0.0,0.04
13884,13,2003.0,8,323,0.01,0.04
13885,18,2016.0,3,445,0.01,0.04
13886,20,2016.0,0,109,0.0,0.04
13887,2,2015.0,0,359,0.0,0.04
13888,29,2003.0,6,91,0.03,0.04
13889,26,2009.0,3,524,0.03,0.04
13890,4,2011.0,3,433,0.0,0.04
13891,15,1995.0,3,446,0.0,0.04
13892,13,2004.0,6,436,0.0,0.04
13893,19,2005.0,6,455,0.02,0.04
13894,19,2006.0,5,347,0.0,0.04
13895,19,2007.0,11,430,0.04,0.04
13896,15,2001.0,4,524,0.02,0.04
13897,26,2008.0,1,564,0.04,0.04
13898,19,2006.0,0,499,0.0,0.04
13899,15,1999.0,1,347,0.02,0.04
13900,15,1997.0,8,275,0.02,0.04
13901,4,2012.0,0,347,0.0,0.04
13902,16,2002.0,10,144,0.0,0.04
13903,4,2010.0,5,162,0.02,0.04
13904,13,2009.0,0,487,0.0,0.04
13905,13,2004.0,0,138,0.0,0.04
13906,15,1999.0,11,324,0.02,0.04
13907,15,1996.0,8,507,0.02,0.04
13908,4,2010.0,3,470,0.04,0.04
13909,15,1996.0,10,413,0.02,0.04
13910,13,2015.0,0,547,0.0,0.04
13911,13,2009.0,1,120,0.0,0.04
13912,15,1997.0,9,138,0.02,0.04
13913,6,2004.0,0,347,0.03,0.04
13914,12,1996.0,2,437,0.0,0.04
13915,27,2012.0,3,524,0.02,0.04
13916,13,2015.0,11,493,0.0,0.04
13917,6,2002.0,0,487,0.03,0.04
13918,2,2015.0,0,362,0.03,0.04
13919,15,1999.0,3,275,0.02,0.04
13920,19,2012.0,0,347,0.0,0.04
13921,6,2005.0,0,158,0.03,0.04
13922,19,2012.0,0,347,0.0,0.04
13923,30,2015.0,10,517,0.0,0.04
13924,16,2004.0,1,240,0.02,0.04
13925,19,2006.0,3,563,0.0,0.04
13926,6,2002.0,8,21,0.03,0.04
13927,19,2009.0,11,499,0.0,0.04
13928,17,2014.0,1,362,0.0,0.04
13929,7,2006.0,10,275,0.0,0.04
13930,13,2015.0,9,528,0.0,0.04
13931,2,2015.0,1,7,0.0,0.04
13932,19,2011.0,1,347,0.0,0.04
13933,4,2007.0,9,137,0.03,0.04
13934,7,2002.0,10,275,0.03,0.04
13935,4,2006.0,8,21,0.03,0.04
13936,20,2015.0,3,347,0.0,0.04
13937,16,2002.0,10,275,0.0,0.04
13938,16,2006.0,1,48,0.0,0.04
13939,28,2009.0,6,529,0.03,0.04
13940,17,2008.0,1,455,0.0,0.04
13941,4,2007.0,10,524,0.03,0.04
13942,4,2008.0,8,122,0.03,0.04
13943,4,2005.0,3,296,0.03,0.04
13944,28,2013.0,0,85,0.03,0.04
13945,13,2011.0,7,229,0.02,0.04
13946,13,2003.0,11,189,0.0,0.04
13947,4,2006.0,7,359,0.0,0.04
13948,6,2005.0,6,564,0.03,0.04
13949,19,2009.0,6,27,0.03,0.04
13950,30,2016.0,8,85,0.03,0.04
13951,4,2008.0,1,232,0.03,0.04
13952,20,2014.0,7,499,0.0,0.04
13953,30,2014.0,0,499,0.01,0.04
13954,2,2015.0,0,286,0.0,0.04
13955,17,2014.0,7,206,0.03,0.04
13956,16,2007.0,10,138,0.02,0.04
13957,4,2008.0,9,275,0.03,0.04
13958,3,2008.0,1,346,0.0,0.04
13959,16,2004.0,0,275,0.02,0.04
13960,6,2002.0,8,524,0.03,0.04
13961,19,2010.0,1,263,0.0,0.04
13963,4,2010.0,3,109,0.0,0.04
13964,4,2007.0,5,430,0.03,0.04
13965,6,2002.0,0,21,0.03,0.04
13966,28,2010.0,7,85,0.0,0.04
13967,20,2014.0,6,499,0.0,0.04
13968,4,2009.0,8,200,0.03,0.04
13969,6,2003.0,4,182,0.03,0.04
13970,20,2015.0,10,524,0.0,0.04
13971,21,1994.0,2,476,0.0,0.04
13972,16,2006.0,11,230,0.0,0.04
13973,16,2005.0,7,6,0.02,0.04
13974,19,2012.0,0,230,0.0,0.04
13975,15,1999.0,5,347,0.02,0.04
13976,19,2013.0,1,230,0.0,0.04
13977,20,2014.0,7,347,0.0,0.04
13978,4,2007.0,1,109,0.0,0.04
13979,6,2005.0,0,347,0.03,0.04
13980,13,2011.0,4,160,0.0,0.04
13981,2,2016.0,3,166,0.0,0.04
13982,16,2008.0,3,109,0.0,0.04
13983,13,2011.0,11,528,0.0,0.04
13984,7,2004.0,4,493,0.03,0.04
13985,17,2015.0,0,138,0.03,0.04
13986,28,2009.0,1,7,0.0,0.04
13987,17,2009.0,11,37,0.0,0.04
13988,17,2012.0,7,362,0.0,0.04
13989,16,2006.0,2,232,0.02,0.04
13990,13,2013.0,1,114,0.0,0.04
13991,19,2009.0,1,499,0.0,0.04
13992,15,1998.0,7,362,0.02,0.04
13993,17,2015.0,10,138,0.0,0.04
13994,30,2016.0,8,21,0.01,0.04
13995,16,2009.0,3,295,0.02,0.04
13996,19,2008.0,5,252,0.03,0.04
13997,16,2006.0,6,455,0.0,0.04
13998,16,2005.0,8,85,0.02,0.04
13999,4,2008.0,3,206,0.0,0.04
14000,29,2002.0,6,347,0.03,0.04
14001,13,2003.0,11,323,0.01,0.04
14002,3,2000.0,2,445,0.0,0.04
14003,29,2005.0,0,275,0.03,0.04
14004,26,2009.0,5,402,0.02,0.04
14005,2,2016.0,1,212,0.0,0.04
14006,17,2011.0,0,275,0.02,0.04
14007,19,2007.0,5,101,0.03,0.04
14008,29,2005.0,0,85,0.03,0.04
14009,17,2007.0,7,524,0.0,0.04
14010,6,2002.0,8,527,0.03,0.04
14011,13,2008.0,5,3,0.0,0.04
14012,4,2007.0,3,445,0.0,0.04
14013,19,2011.0,1,230,0.0,0.04
14014,4,2010.0,11,499,0.0,0.04
14015,19,2010.0,1,455,0.0,0.04
14016,4,2011.0,5,370,0.03,0.04
14017,16,2009.0,1,230,0.0,0.04
14018,13,2007.0,11,543,0.0,0.04
14019,29,2003.0,10,255,0.03,0.04
14020,16,2006.0,10,445,0.0,0.04
14021,13,2008.0,8,120,0.0,0.04
14022,26,2009.0,10,275,0.0,0.04
14023,16,2004.0,8,347,0.02,0.04
14024,20,2015.0,7,347,0.0,0.04
14025,16,2006.0,1,275,0.0,0.04
14026,16,2005.0,3,524,0.02,0.04
14027,19,2012.0,0,85,0.0,0.04
14028,13,2009.0,11,524,0.0,0.04
14029,15,1996.0,3,372,0.02,0.04
14030,4,2010.0,9,528,0.03,0.04
14031,6,2003.0,10,232,0.03,0.04
14032,29,2003.0,8,56,0.03,0.04
14033,4,2006.0,10,481,0.03,0.04
14034,8,1994.0,10,445,0.0,0.04
14035,29,2004.0,1,289,0.03,0.04
14036,13,1998.0,11,543,0.0,0.04
14037,16,2007.0,11,63,0.0,0.04
14038,4,2004.0,3,499,0.0,0.04
14039,13,2007.0,0,137,0.0,0.04
14040,28,2010.0,8,86,0.0,0.04
14041,2,2013.0,3,109,0.01,0.04
14042,4,2008.0,3,182,0.03,0.04
14043,6,2001.0,0,60,0.03,0.04
14044,2,2015.0,0,347,0.0,0.04
14045,19,2009.0,7,499,0.0,0.04
14047,17,2010.0,10,514,0.0,0.04
14048,15,1999.0,7,499,0.02,0.04
14049,13,2007.0,7,257,0.0,0.04
14050,4,2009.0,3,296,0.03,0.04
14051,13,2010.0,7,445,0.0,0.04
14052,27,2014.0,0,347,0.01,0.04
14053,2,2015.0,11,499,0.0,0.04
14054,13,2006.0,9,524,0.0,0.04
14057,19,2006.0,7,455,0.0,0.04
14058,26,2009.0,3,524,0.03,0.04
14059,4,2009.0,0,464,0.0,0.04
14060,4,2010.0,9,524,0.03,0.04
14061,4,2008.0,0,378,0.03,0.04
14062,4,2010.0,7,87,0.0,0.04
14063,13,2010.0,11,265,0.0,0.04
14064,19,2010.0,1,560,0.0,0.04
14065,4,2011.0,5,57,0.0,0.04
14066,6,2006.0,4,325,0.03,0.04
14067,6,2003.0,3,487,0.03,0.04
14068,4,2008.0,5,112,0.0,0.04
14069,4,2009.0,3,120,0.03,0.04
14070,4,2008.0,7,197,0.04,0.04
14071,13,1998.0,7,246,0.01,0.04
14072,4,2005.0,7,275,0.03,0.04
14073,20,2016.0,0,381,0.02,0.04
14074,13,2005.0,0,142,0.0,0.04
14075,4,2007.0,6,564,0.03,0.04
14076,13,2011.0,11,160,0.0,0.04
14077,13,2008.0,11,257,0.0,0.04
14078,16,2007.0,6,487,0.02,0.04
14079,29,2003.0,7,487,0.03,0.04
14080,20,2015.0,10,455,0.03,0.04
14081,4,2004.0,5,232,0.03,0.04
14082,13,2006.0,0,137,0.0,0.04
14083,18,2015.0,0,524,0.0,0.04
14084,13,2011.0,0,112,0.0,0.04
14085,16,2006.0,1,499,0.0,0.04
14086,29,2006.0,8,128,0.03,0.04
14088,16,2003.0,3,256,0.02,0.04
14089,13,2003.0,8,21,0.0,0.04
14090,17,2010.0,8,296,0.03,0.04
14091,19,2012.0,1,412,0.0,0.04
14092,18,2016.0,1,501,0.01,0.04
14093,8,1994.0,4,275,0.0,0.04
14094,4,2011.0,1,230,0.0,0.04
14095,13,2014.0,7,524,0.0,0.04
14096,19,2012.0,0,347,0.0,0.04
14097,4,2009.0,7,301,0.0,0.04
14099,2,2011.0,11,499,0.0,0.03
14100,16,2006.0,9,267,0.02,0.03
14101,4,2013.0,10,109,0.0,0.03
14102,26,2008.0,6,255,0.0,0.03
14103,27,2013.0,0,109,0.02,0.03
14104,17,2013.0,0,21,0.0,0.03
14105,6,2001.0,0,21,0.03,0.03
14106,17,2013.0,0,109,0.0,0.03
14107,26,2010.0,8,370,0.03,0.03
14108,2,2015.0,3,448,0.0,0.03
14109,17,2010.0,3,528,0.0,0.03
14110,13,2011.0,11,390,0.0,0.03
14111,4,2008.0,3,209,0.0,0.03
14112,17,2012.0,0,6,0.0,0.03
14113,29,2005.0,6,101,0.03,0.03
14114,17,2013.0,1,39,0.02,0.03
14115,17,2012.0,3,347,0.0,0.03
14116,29,2002.0,10,325,0.03,0.03
14117,4,2009.0,7,301,0.0,0.03
14118,19,2009.0,5,445,0.0,0.03
14119,16,2004.0,0,53,0.02,0.03
14120,21,1998.0,8,133,0.0,0.03
14121,19,2006.0,0,347,0.03,0.03
14122,6,2005.0,0,182,0.02,0.03
14123,13,2010.0,9,259,0.0,0.03
14124,2,2014.0,9,373,0.0,0.03
14125,13,2001.0,10,137,0.0,0.03
14126,19,2012.0,0,347,0.0,0.03
14127,4,2008.0,1,301,0.0,0.03
14128,6,2002.0,0,224,0.0,0.03
14129,6,2003.0,2,63,0.02,0.03
14130,4,2007.0,5,0,0.0,0.03
14131,19,2007.0,6,487,0.03,0.03
14132,13,2008.0,1,297,0.0,0.03
14133,29,2006.0,6,91,0.03,0.03
14134,16,2006.0,3,115,0.0,0.03
14135,26,2010.0,6,367,0.03,0.03
14136,6,2005.0,0,101,0.02,0.03
14137,6,2002.0,8,275,0.02,0.03
14138,18,2016.0,8,85,0.03,0.03
14139,16,2006.0,3,21,0.02,0.03
14140,4,2008.0,3,324,0.0,0.03
14141,6,2006.0,7,469,0.0,0.03
14142,18,2014.0,10,160,0.0,0.03
14143,17,2012.0,3,157,0.0,0.03
14144,28,2006.0,10,21,0.03,0.03
14145,20,2015.0,7,262,0.0,0.03
14146,13,2006.0,8,493,0.0,0.03
14147,17,2007.0,6,191,0.0,0.03
14148,16,2002.0,10,275,0.02,0.03
14149,7,2005.0,10,21,0.03,0.03
14150,2,2015.0,4,21,0.03,0.03
14151,26,2007.0,0,347,0.0,0.03
14152,15,1998.0,11,275,0.02,0.03
14153,17,2011.0,1,347,0.0,0.03
14154,2,2012.0,0,362,0.0,0.03
14155,6,2003.0,0,524,0.02,0.03
14156,2,2013.0,0,528,0.0,0.03
14157,4,2006.0,1,109,0.0,0.03
14158,16,2009.0,1,499,0.0,0.03
14159,13,2006.0,11,323,0.0,0.03
14161,16,2006.0,1,411,0.0,0.03
14162,13,2001.0,11,323,0.0,0.03
14163,16,2002.0,3,455,0.0,0.03
14164,7,2003.0,6,17,0.03,0.03
14165,19,2008.0,5,122,0.03,0.03
14166,19,2006.0,6,455,0.03,0.03
14167,4,2008.0,9,6,0.03,0.03
14168,2,2012.0,0,307,0.03,0.03
14169,6,2001.0,6,60,0.02,0.03
14170,7,2003.0,8,487,0.03,0.03
14171,20,2015.0,7,362,0.0,0.03
14172,25,2001.0,11,347,0.0,0.03
14173,4,2011.0,7,224,0.0,0.03
14174,26,2007.0,3,524,0.0,0.03
14175,20,2015.0,0,230,0.0,0.03
14176,16,2003.0,8,53,0.02,0.03
14177,19,2006.0,7,524,0.03,0.03
14178,17,2016.0,3,499,0.0,0.03
14179,29,2005.0,8,221,0.03,0.03
14180,16,2007.0,10,461,0.0,0.03
14181,4,2011.0,5,528,0.03,0.03
14182,26,2007.0,10,275,0.0,0.03
14183,17,2014.0,6,367,0.02,0.03
14184,16,2007.0,3,499,0.0,0.03
14185,13,2011.0,5,57,0.01,0.03
14186,30,2016.0,0,21,0.02,0.03
14187,16,2004.0,0,347,0.02,0.03
14188,16,2004.0,7,85,0.02,0.03
14189,4,2008.0,9,275,0.0,0.03
14190,15,1996.0,0,17,0.02,0.03
14191,2,2013.0,11,499,0.0,0.03
14192,4,2005.0,3,359,0.01,0.03
14193,7,2005.0,10,21,0.03,0.03
14194,17,2011.0,11,362,0.0,0.03
14195,6,2005.0,10,53,0.02,0.03
14196,28,2015.0,1,501,0.02,0.03
14197,19,2011.0,1,95,0.0,0.03
14198,6,2001.0,7,275,0.0,0.03
14199,19,2009.0,2,275,0.0,0.03
14200,6,2002.0,4,99,0.02,0.03
14201,20,2016.0,10,499,0.0,0.03
14202,19,2013.0,1,230,0.0,0.03
14203,19,2006.0,7,63,0.0,0.03
14204,13,2009.0,8,487,0.0,0.03
14205,7,2003.0,6,137,0.03,0.03
14206,4,2008.0,6,395,0.03,0.03
14207,2,2014.0,0,347,0.0,0.03
14208,4,2008.0,10,39,0.0,0.03
14209,19,2007.0,7,362,0.0,0.03
14210,15,2001.0,0,65,0.02,0.03
14211,13,2009.0,6,567,0.0,0.03
14212,17,2012.0,0,445,0.0,0.03
14213,16,2007.0,1,275,0.0,0.03
14214,13,2009.0,0,91,0.0,0.03
14215,26,2013.0,0,347,0.0,0.03
14216,15,1996.0,10,61,0.02,0.03
14217,16,2007.0,3,210,0.0,0.03
14218,23,1994.0,7,105,0.0,0.03
14219,13,2009.0,8,524,0.0,0.03
14220,28,2011.0,9,109,0.0,0.03
14221,4,2008.0,0,121,0.03,0.03
14222,15,1998.0,1,347,0.02,0.03
14223,7,2003.0,8,524,0.03,0.03
14224,6,2005.0,4,400,0.02,0.03
14225,2,2013.0,4,26,0.0,0.03
14226,15,1995.0,1,168,0.0,0.03
14227,18,2015.0,2,347,0.0,0.03
14228,2,2011.0,10,109,0.0,0.03
14229,19,2009.0,7,37,0.0,0.03
14230,23,1994.0,7,63,0.0,0.03
14231,16,2002.0,1,85,0.02,0.03
14232,4,2008.0,1,50,0.03,0.03
14233,18,2016.0,6,130,0.03,0.03
14234,4,2009.0,1,30,0.0,0.03
14235,13,2006.0,9,138,0.0,0.03
14236,26,2007.0,1,351,0.03,0.03
14237,28,2008.0,10,112,0.02,0.03
14238,13,2010.0,0,524,0.0,0.03
14239,4,2010.0,9,275,0.0,0.03
14240,19,2006.0,3,115,0.0,0.03
14241,17,2011.0,1,412,0.0,0.03
14242,26,2010.0,6,367,0.03,0.03
14243,13,2014.0,6,524,0.0,0.03
14244,17,2015.0,0,517,0.0,0.03
14245,15,1996.0,8,61,0.02,0.03
14246,19,2007.0,2,182,0.03,0.03
14247,29,2003.0,0,323,0.0,0.03
14248,17,2015.0,0,347,0.0,0.03
14249,13,2012.0,0,528,0.0,0.03
14250,6,2002.0,0,278,0.02,0.03
14251,6,2006.0,10,138,0.02,0.03
14252,26,2008.0,5,433,0.03,0.03
14253,13,2009.0,1,176,0.0,0.03
14254,26,2011.0,3,528,0.03,0.03
14255,28,2008.0,6,419,0.03,0.03
14256,6,2002.0,4,543,0.02,0.03
14257,4,2006.0,4,182,0.03,0.03
14258,2,2013.0,9,347,0.0,0.03
14259,2,2014.0,7,572,0.0,0.03
14260,4,2007.0,11,359,0.0,0.03
14261,13,2011.0,6,70,0.0,0.03
14262,6,2005.0,6,53,0.02,0.03
14263,19,2005.0,6,275,0.03,0.03
14264,13,2007.0,11,390,0.0,0.03
14265,13,2006.0,11,445,0.0,0.03
14266,4,2010.0,1,330,0.02,0.03
14267,13,2007.0,5,160,0.01,0.03
14268,27,2015.0,3,281,0.0,0.03
14269,4,2007.0,10,430,0.0,0.03
14270,16,2009.0,10,499,0.0,0.03
14271,4,2009.0,5,566,0.03,0.03
14272,4,2010.0,3,524,0.03,0.03
14274,13,2014.0,0,68,0.0,0.03
14275,17,2014.0,7,347,0.0,0.03
14276,17,2012.0,0,347,0.0,0.03
14277,4,2010.0,9,162,0.02,0.03
14278,7,2002.0,10,275,0.03,0.03
14279,2,2013.0,9,373,0.0,0.03
14280,4,2007.0,9,484,0.0,0.03
14281,13,2009.0,3,50,0.0,0.03
14282,13,2011.0,1,220,0.03,0.03
14283,13,2012.0,1,58,0.0,0.03
14284,19,2004.0,5,6,0.03,0.03
14285,7,2003.0,0,85,0.03,0.03
14286,20,2013.0,11,347,0.0,0.03
14287,16,2008.0,11,499,0.0,0.03
14288,16,2006.0,0,6,0.02,0.03
14289,4,2007.0,1,53,0.03,0.03
14290,4,2007.0,9,99,0.03,0.03
14291,2,2015.0,7,432,0.0,0.03
14292,15,2000.0,0,499,0.02,0.03
14293,4,2010.0,7,528,0.03,0.03
14294,4,2008.0,2,347,0.0,0.03
14295,4,2006.0,3,461,0.0,0.03
14297,17,2012.0,1,347,0.0,0.03
14298,6,2005.0,10,232,0.02,0.03
14299,13,2009.0,11,6,0.01,0.03
14300,4,2008.0,9,296,0.03,0.03
14301,2,2016.0,0,359,0.02,0.03
14302,29,2004.0,9,323,0.02,0.03
14303,19,2006.0,3,340,0.03,0.03
14304,4,2008.0,1,109,0.0,0.03
14305,19,2007.0,4,455,0.0,0.03
14306,2,2016.0,4,445,0.03,0.03
14307,6,2001.0,4,478,0.02,0.03
14308,13,2011.0,1,160,0.0,0.03
14309,4,2012.0,1,427,0.0,0.03
14310,4,2010.0,3,266,0.0,0.03
14313,20,2016.0,2,347,0.0,0.03
14314,16,2008.0,9,275,0.0,0.03
14315,28,2009.0,3,407,0.03,0.03
14316,2,2013.0,0,347,0.0,0.03
14317,21,1996.0,3,15,0.0,0.03
14318,4,2007.0,3,351,0.03,0.03
14319,26,2015.0,0,286,0.0,0.03
14320,21,1998.0,7,97,0.0,0.03
14321,4,2007.0,6,182,0.03,0.03
14322,4,2008.0,3,522,0.03,0.03
14323,29,2005.0,4,323,0.02,0.03
14324,16,2008.0,1,263,0.0,0.03
14325,2,2012.0,1,109,0.0,0.03
14326,6,2005.0,1,564,0.02,0.03
14327,13,2002.0,7,53,0.0,0.03
14328,13,2010.0,3,390,0.0,0.03
14329,28,2011.0,3,512,0.0,0.03
14330,13,2013.0,1,216,0.0,0.03
14331,16,2008.0,3,210,0.0,0.03
14332,4,2007.0,10,522,0.03,0.03
14333,19,2012.0,1,347,0.0,0.03
14334,19,2010.0,7,362,0.0,0.03
14335,13,1985.0,9,21,0.0,0.03
14336,17,2015.0,7,85,0.0,0.03
14337,21,1995.0,1,445,0.0,0.03
14338,4,2010.0,10,39,0.01,0.03
14339,4,2008.0,9,464,0.0,0.03
14340,20,2013.0,7,166,0.0,0.03
14341,4,2007.0,3,275,0.01,0.03
14342,4,2009.0,6,566,0.03,0.03
14343,4,2010.0,9,275,0.0,0.03
14344,17,2015.0,7,499,0.0,0.03
14345,17,2009.0,3,455,0.0,0.03
14346,16,2007.0,1,230,0.0,0.03
14347,17,2008.0,10,275,0.0,0.03
14348,20,2013.0,7,430,0.0,0.03
14349,17,2010.0,3,455,0.0,0.03
14350,20,2015.0,0,264,0.0,0.03
14351,16,2006.0,0,91,0.02,0.03
14352,4,2013.0,1,528,0.0,0.03
14353,4,2008.0,3,378,0.01,0.03
14354,6,2005.0,4,53,0.02,0.03
14355,15,1996.0,0,17,0.02,0.03
14356,23,1996.0,3,261,0.0,0.03
14357,28,2010.0,1,7,0.0,0.03
14358,20,2015.0,0,381,0.0,0.03
14359,2,2015.0,0,347,0.0,0.03
14360,7,2003.0,0,325,0.02,0.03
14361,19,2006.0,7,347,0.03,0.03
14362,19,2006.0,7,197,0.03,0.03
14363,28,2009.0,8,86,0.0,0.03
14364,7,2002.0,6,138,0.02,0.03
14365,21,1998.0,2,85,0.0,0.03
14366,13,2003.0,9,524,0.0,0.03
14367,19,2013.0,1,347,0.0,0.03
14368,21,1998.0,11,312,0.0,0.03
14369,26,2009.0,2,381,0.01,0.03
14370,6,2003.0,6,142,0.02,0.03
14371,13,2011.0,4,528,0.0,0.03
14372,6,2003.0,4,278,0.02,0.03
14373,19,2013.0,1,230,0.0,0.03
14374,17,2015.0,2,347,0.0,0.03
14375,17,2014.0,10,347,0.0,0.03
14376,26,2007.0,7,359,0.0,0.03
14378,4,2008.0,1,301,0.0,0.03
14379,2,2015.0,7,432,0.0,0.03
14380,4,2008.0,5,398,0.0,0.03
14381,13,2003.0,11,543,0.0,0.03
14382,20,2015.0,0,230,0.0,0.03
14383,13,2016.0,11,390,0.0,0.03
14384,26,2010.0,3,99,0.03,0.03
14385,19,2010.0,1,109,0.0,0.03
14386,29,2006.0,3,340,0.02,0.03
14387,19,2010.0,1,560,0.0,0.03
14388,13,2003.0,4,524,0.0,0.03
14389,16,2006.0,1,243,0.0,0.03
14390,18,2017.0,7,445,0.0,0.03
14391,4,2011.0,0,57,0.0,0.03
14392,20,2014.0,1,7,0.0,0.03
14393,7,2002.0,4,325,0.02,0.03
14394,20,2015.0,4,108,0.0,0.03
14395,13,2007.0,0,487,0.01,0.03
14396,28,2008.0,8,275,0.0,0.03
14397,19,2010.0,7,230,0.03,0.03
14398,16,2002.0,5,269,0.02,0.03
14399,17,2014.0,7,347,0.0,0.03
14400,26,2010.0,0,565,0.03,0.03
14401,16,2010.0,1,499,0.0,0.03
14402,2,2012.0,1,430,0.03,0.03
14403,17,2013.0,2,85,0.0,0.03
14404,13,2011.0,9,528,0.0,0.03
14405,21,1998.0,1,260,0.0,0.03
14406,4,2009.0,9,122,0.03,0.03
14407,13,2010.0,10,524,0.0,0.03
14408,13,2005.0,11,543,0.0,0.03
14409,16,2009.0,2,11,0.0,0.03
14410,30,2015.0,6,328,0.0,0.03
